NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
2844,C:\Users\Tynan\Documents\layer.bot\nfts\#2844,#2844,1258411,168EDBCB,b6cc9bc139e60ce2,Solid,99cc663399cc6633,0.0122,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3967662493,0.007,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,47195.76519814275,0.005,OEM,5844,"Chopzy#2844 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2845,C:\Users\Tynan\Documents\layer.bot\nfts\#2845,#2845,1816557,667E8546,b5c41bc01bce3d33,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Tongue,e48e9b3986666633,0.011,Lids,e1619e9e9e9e2161,0.0127,Average,ed6c92926d6c9293,0.5773,27807.100713068474,0.005,OEM,5844,"Chopzy#2845 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2846,C:\Users\Tynan\Documents\layer.bot\nfts\#2846,#2846,1518397,4BA4EF2A,a4c20fc939b22fe6,Curlies,94d468e6a398b9b9,0.0084,Tee,bfc02fb0c32db249,0.0158,Big Grin,e4c69b396c66268e,0.0073,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,118866.56957177403,0.005,OEM,5844,"Chopzy#2846 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2847,C:\Users\Tynan\Documents\layer.bot\nfts\#2847,#2847,1566084,E71A2602,bcc26fc339960d61,Curlies,e5eb8b9f64a01989,0.0116,Tee,acd33dc219e49b34,0.0257,Big Grin,e4ce9b31656c6493,0.0137,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,3615.6834521781966,0.005,OEM,5844,"Chopzy#2847 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2848,C:\Users\Tynan\Documents\layer.bot\nfts\#2848,#2848,1220722,78399E34,b4c24bd93db44e62,Stripez,88e45b10db478e77,0.0114,Shirt,b7c83dc24db00ff0,0.0158,Big Grin,e4c69b3965646693,0.034,Painted,b632c1c1c93ececc,0.1098,Sneeze,ec6c93926c6c9393,0.0239,2115620.7632525703,0.005,OEM,5844,"Chopzy#2848 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2849,C:\Users\Tynan\Documents\layer.bot\nfts\#2849,#2849,1463647,7B4E901F,c4d32fd930c62ce6,Glow,d0922f6dbe303873,0.0123,Shirt,b6c33cc32dd22fc0,0.0183,Smiley,e4c69b396d666483,0.0177,Blank,8000000000000000,1,Large,ea6a95916a6e9591,0.0327,2486.263394744039,0.005,OEM,5844,"Chopzy#2849 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2850,C:\Users\Tynan\Documents\layer.bot\nfts\#2850,#2850,1318989,1619C816,a0cc9bd139e62de2,Stripz,826da05d862ffa2b,0.013,Tin,bdc23fe4c22dd248,0.218,Tats,e4869b396ce63293,0.0147,Striped,b632c1c9c91ececc,0.0248,Flames,ed6c92926d6d9292,0.0884,160951.9372278174,0.005,OEM,5844,"Chopzy#2850 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2851,C:\Users\Tynan\Documents\layer.bot\nfts\#2851,#2851,1412505,581F376F,94cc1b7131729d73,Glow,94926b4f661c3a73,0.0356,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b39616464d3,0.0067,Lids,e0649c9e9bcb6386,0.0136,Nozzle Port,e626999966669999,0.0411,230522.2119622011,0.005,OEM,5844,"Chopzy#2851 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2852,C:\Users\Tynan\Documents\layer.bot\nfts\#2852,#2852,1720660,B8B36C25,9dcc336193a68f61,Curlies,94c568e69b9bc90b,0.0161,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71650e609f,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Widget,ca4ab5b5664ad549,0.0092,161046.21371713033,0.005,OEM,5844,"Chopzy#2852 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2853,C:\Users\Tynan\Documents\layer.bot\nfts\#2853,#2853,1909494,3D9D2F36,c1c85a707aec6973,Glow,95947a5e6a5a296a,0.0114,Tin,bdc23fe4c22dd248,0.218,Widget,bcc29f3d061e6037,0.0053,Painted,b03030c6cfcfcb99,0.045,Widget,e9699296266c9b99,0.0183,488624.2890638751,0.005,OEM,5844,"Chopzy#2853 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2854,C:\Users\Tynan\Documents\layer.bot\nfts\#2854,#2854,1579916,ED3A33A,b4c80fe579c66926,Glow,80ff26c936996897,0.0116,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71e11e6037,0.0087,Painted,b632c1c1c93ececc,0.1098,Magnum,ee6491914e66b599,0.0142,253626.6192020478,0.005,OEM,5844,"Chopzy#2854 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2855,C:\Users\Tynan\Documents\layer.bot\nfts\#2855,#2855,2007529,C74B3CE5,95c41bc82de63d72,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396c2626cd,0.0297,Tin,b03030c6cfcfcbc9,0.1923,Sneeze,ec6c93926c6c9393,0.0239,44359.209996803984,0.005,OEM,5844,"Chopzy#2855 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2856,C:\Users\Tynan\Documents\layer.bot\nfts\#2856,#2856,1470831,2E338C24,d2b14e4d33389967,Curlies,d4952a662d3a3da9,0.0138,Tee,bfc02fb0c32db249,0.0158,Say Aaah,e4929b6d67303167,0.0063,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,7944.421336770915,0.005,OEM,5844,"Chopzy#2856 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2857,C:\Users\Tynan\Documents\layer.bot\nfts\#2857,#2857,1632834,BA28D2FA,a4c49be139c62f63,Curlies,94d46966a319b9b9,0.0112,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b7186646663,0.0107,Striped,b632c1c9c91ececc,0.0248,Shower,e49b9b64649b9a64,0.0119,1387799.8669133235,0.005,OEM,5844,"Chopzy#2857 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2858,C:\Users\Tynan\Documents\layer.bot\nfts\#2858,#2858,1411874,562A4404,c39e4b39f136c426,Glow,d0922f6dbe303873,0.0123,Tee,e79c6196c936d924,0.0193,Big Grin,e4ce9b316d646493,0.0117,Striped,b632c1c9c91ececc,0.0248,Average,ed6c92926d6c9293,0.5773,5678.604865819336,0.005,OEM,5844,"Chopzy#2858 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2859,C:\Users\Tynan\Documents\layer.bot\nfts\#2859,#2859,1400255,E221D824,c48c3fb131e62c73,Glow,c2872fab353d3434,0.0127,Painted,add22dd2c23dd249,0.0156,Cancer Stick,e4c69b3965c63493,0.0103,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,848853.8025740655,0.005,OEM,5844,"Chopzy#2859 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
2860,C:\Users\Tynan\Documents\layer.bot\nfts\#2860,#2860,1425941,AF3FC355,b3c29fc43dc23cb0,Glow,95957a5e6a3a6868,0.0127,Tin,bdc23fe4c22dd248,0.218,Big Grin,e5c69a3965666493,0.013,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,57439.777446558655,0.005,OEM,5844,"Chopzy#2860 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2861,C:\Users\Tynan\Documents\layer.bot\nfts\#2861,#2861,914008,E463E34C,acc239d32dc64d33,Solid,8800220088002200,0.0817,Tee,add23dc219e68b34,0.0223,Say Aaah,e48e9b31e7646433,0.0083,Painted,b03030cfcfcbcb31,0.0072,Average,ed6c92926d6c9293,0.5773,240.58355948187923,0.005,OEM,5844,"Chopzy#2861 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2862,C:\Users\Tynan\Documents\layer.bot\nfts\#2862,#2862,1122900,AB895E5,b2948fcd33623966,Glow,d892676d9e903173,0.0116,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4929b6d663031e7,0.0053,Painted,b232c1c1c93ececd,0.0134,Shades,e3669c9863679c98,0.0127,2323683.6267191493,0.005,OEM,5844,"Chopzy#2862 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2863,C:\Users\Tynan\Documents\layer.bot\nfts\#2863,#2863,1349314,2900489F,cc3cc339c22ec16f,Curlies,9457a866893add2b,0.0119,Tee,bfc00f34c32dd24b,0.0253,Tats,e4ce9b316cc6309b,0.0087,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,756.9587209540111,0.005,OEM,5844,"Chopzy#2863 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2864,C:\Users\Tynan\Documents\layer.bot\nfts\#2864,#2864,1291875,72CF5BAF,84c639d33dc64d63,Curlies,94c568e6299bed0b,0.0213,Tee,acd33dc219e49b34,0.0257,Say Aaah,e4ce9b31666c6623,0.0133,Blank,8000000000000000,1,Large,ea6a95916a6e9591,0.0327,1435.7295659789522,0.005,OEM,5844,"Chopzy#2864 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2865,C:\Users\Tynan\Documents\layer.bot\nfts\#2865,#2865,1010008,2A4914CF,e494631b6b9e4936,Solid,8800220088002200,0.0817,Tee,bdd26db2c90d72c0,0.0203,Say Aaah,e4ce9b31664c6663,0.0073,Umbrella,f77f8c889b73a080,0.0147,Flames,ed6c92926d6d9292,0.0884,769.5385846646351,0.005,OEM,5844,"Chopzy#2865 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2866,C:\Users\Tynan\Documents\layer.bot\nfts\#2866,#2866,1598076,31D0D098,b3c49fc43bc28d62,Curlies,94d46966a319b9b9,0.0112,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b39673470c3,0.0053,Lids,e1619e9e9e9e2161,0.0127,Average,ed6c92926d6c9293,0.5773,55862.47911107504,0.005,OEM,5844,"Chopzy#2866 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2867,C:\Users\Tynan\Documents\layer.bot\nfts\#2867,#2867,1401923,E19CA302,b4cc1be139e62c72,Flower Fun,95d72b613b607ce0,0.0241,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,329.7045240149093,0.005,OEM,5844,"Chopzy#2867 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2868,C:\Users\Tynan\Documents\layer.bot\nfts\#2868,#2868,1667740,31CAEA19,b3c31fcc39c03c36,Glow,95957ade6a5a2928,0.0094,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4929b6d67303167,0.0063,Painted,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,12846.599994760578,0.005,OEM,5844,"Chopzy#2868 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2869,C:\Users\Tynan\Documents\layer.bot\nfts\#2869,#2869,913807,17B0AC29,bcc633cc99e21966,Solid,8800220088002200,0.0817,Tattoo,bdc23fe4c22d9249,0.0142,Bummed,e4ce9b396c2620cf,0.013,Painted,b232c1c9c93ececc,0.0345,Flames,ed6c92926d6d9292,0.0884,23090.86996238035,0.005,OEM,5844,"Chopzy#2869 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2870,C:\Users\Tynan\Documents\layer.bot\nfts\#2870,#2870,1558530,638A1A72,e0931fc96d863c71,Glow,95957a5e6a5a2968,0.0106,Tee,bfc02fb0c32db249,0.0158,Smiley,e4c69b396d666483,0.0177,Painted,b03030c6cfcfcb99,0.045,Sneeze,cab4954b6ab4995a,0.0095,13966929.105264554,0.005,OEM,5844,"Chopzy#2870 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2871,C:\Users\Tynan\Documents\layer.bot\nfts\#2871,#2871,968177,370C8C07,a4cc9bb16bc62c36,Stripez,aaef10c1cc7dcc26,0.0139,Tee,bfc02f34c22df20b,0.0234,Say Aaah,e48e9b31672c6663,0.0083,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,5325.590691353164,0.005,OEM,5844,"Chopzy#2871 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2872,C:\Users\Tynan\Documents\layer.bot\nfts\#2872,#2872,1333960,652C421F,a3ce1bc03be62ca6,Glow,80ff26c936996897,0.0116,Tin,bdc23fe4c22dd248,0.218,Tongue,e4969a69233666cd,0.0053,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,684.9895714447684,0.005,OEM,5844,"Chopzy#2872 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2873,C:\Users\Tynan\Documents\layer.bot\nfts\#2873,#2873,899479,2BECAA7A,e4cc9bd02de61cb2,Solid,cccc3333cccc3333,0.013,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965c63493,0.0103,Blank,8000000000000000,1,Flames,ed6c92926d6d9292,0.0884,387534.7614805701,0.005,OEM,5844,"Chopzy#2873 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
2874,C:\Users\Tynan\Documents\layer.bot\nfts\#2874,#2874,1609033,46F311C7,a4d33fd32cc22db0,Curlies,94d46966a319b9b9,0.0112,Tee,bdc22db2c92d32c3,0.0407,Bummed,e4c69b396c2624cf,0.0033,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,804.2686410136369,0.005,OEM,5844,"Chopzy#2874 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2875,C:\Users\Tynan\Documents\layer.bot\nfts\#2875,#2875,1397275,4493EDDC,b4c31fd06dc66d30,Glow,95957a5e6a782938,0.0112,Tee,acd33dc219e49b34,0.0257,Smiley,e4869b396d662693,0.013,Painted,b03030cecfcb8b9b,0.0075,Average,ed6c92926d6c9293,0.5773,20621.44795558965,0.005,OEM,5844,"Chopzy#2875 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2876,C:\Users\Tynan\Documents\layer.bot\nfts\#2876,#2876,1099886,1248102C,b4cc1f703bc219f2,Glow,95947a5e685d2276,0.0097,Tin,bdc23fe4c22dd248,0.218,Widget,e48e9b31c7666631,0.0197,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,60232.55782867886,0.005,OEM,5844,"Chopzy#2876 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2877,C:\Users\Tynan\Documents\layer.bot\nfts\#2877,#2877,1195321,52DEAB25,b0c69fc1699267a6,Stripez,8234a67cce2db07e,0.0122,Shirt,b7c83dc249b22fd0,0.0217,Vape,a4ce9b31cd326639,0.013,Painted,b632c1c1c93ececc,0.1098,Flames,cc44b3a94c56b3ab,0.0144,51841.234766971575,0.005,OEM,5844,"Chopzy#2877 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2878,C:\Users\Tynan\Documents\layer.bot\nfts\#2878,#2878,1864227,E1D077FF,b4cc9bc139662ce3,Curlies,94d46966a319b9b9,0.0112,Tin,bdc23fe4c22dd248,0.218,Big Grin,e5c69a3965666493,0.013,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,51409.672805119786,0.005,OEM,5844,"Chopzy#2878 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2879,C:\Users\Tynan\Documents\layer.bot\nfts\#2879,#2879,1582468,66044512,96c71b613ccc3c63,Glow,94926b4f661c3a73,0.0356,Rivets,bdc23fc4d22d9249,0.0177,Say Aaah,e48e9b3166cc6633,0.006,Painted,b632c1c1c93ececc,0.1098,Nozzle Port,e626999966669999,0.0411,6224.519617718887,0.005,OEM,5844,"Chopzy#2879 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2880,C:\Users\Tynan\Documents\layer.bot\nfts\#2880,#2880,1689212,C374650B,b09c1fc56b613972,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Tongue,e4969b6926366167,0.0063,Painted,b232c1c1c93ececd,0.0134,Flames,ed6c92926d6d9292,0.0884,172109.1361931951,0.005,OEM,5844,"Chopzy#2880 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2881,C:\Users\Tynan\Documents\layer.bot\nfts\#2881,#2881,1699580,3014899,b5c41bc03fe60d71,Curlies,94d468e6a398b9b9,0.0084,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3965646693,0.034,Tin,b03030c6cfcfcbc9,0.1923,Widget,ed6d9292266c9999,0.0148,191877.1330098242,0.005,OEM,5844,"Chopzy#2881 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2882,C:\Users\Tynan\Documents\layer.bot\nfts\#2882,#2882,947290,4BA21854,cc9e639363966c31,Solid,cc993366cc993366,0.0112,Tee,bdd26db2c90d72c0,0.0203,Big Grin,e4ce9b3971646493,0.0087,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,804.2686410136369,0.005,OEM,5844,"Chopzy#2882 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2883,C:\Users\Tynan\Documents\layer.bot\nfts\#2883,#2883,1540221,2566C88E,86d34cd931e674cc,Glow,94926b4f661c3a73,0.0356,Shirt,b6c33cc32dd22fc0,0.0183,Big Grin,e4c69a39612666cf,0.0077,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,48.657349108694675,0.005,OEM,5844,"Chopzy#2883 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2884,C:\Users\Tynan\Documents\layer.bot\nfts\#2884,#2884,1687329,9273683,e4cc1b902de63db2,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b3167646623,0.0143,Blank,8000000000000000,1,Flames,ed6c92926d6d9292,0.0884,51.89090456224832,0.005,OEM,5844,"Chopzy#2884 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2885,C:\Users\Tynan\Documents\layer.bot\nfts\#2885,#2885,1286140,8F1CD8B0,b8cecd65333318c6,Curlies,ebaa56199ce64646,0.0127,Shirt,b7c83dc249b22fd0,0.0217,Smiley,e4939b6d663231c3,0.005,Lids,e0649c9e9bcb6386,0.0136,Large,ea6a95916a6e9591,0.0327,177055.57987118856,0.005,OEM,5844,"Chopzy#2885 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2886,C:\Users\Tynan\Documents\layer.bot\nfts\#2886,#2886,1541010,D8E75FB7,e33ccf0ce1369827,Glow,94906b4f661c7a73,0.0141,Tee,e79c6196c936d924,0.0193,Cancer Stick,e4939b6c67723093,0.0033,Painted,b03030cecfcb8b9b,0.0075,Average,ed6c92926d6c9293,0.5773,16380.157241319437,0.005,OEM,5844,"Chopzy#2886 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
2887,C:\Users\Tynan\Documents\layer.bot\nfts\#2887,#2887,801760,F1164C13,e7c619983b660e66,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4869b69633626cd,0.012,Striped,b632c1c9c91ececc,0.0248,Flames,ed6c92926d6d9292,0.0884,2092.375183961626,0.005,OEM,5844,"Chopzy#2887 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2888,C:\Users\Tynan\Documents\layer.bot\nfts\#2888,#2888,1454687,51E8E5F7,b5ca1dd02dc26db2,Glow,95957a5e6a3a6868,0.0127,Shirt,b7c03dc20db26fd0,0.0139,Say Aaah,e48e9b31e7646433,0.0083,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,9812.505683280637,0.005,OEM,5844,"Chopzy#2888 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2889,C:\Users\Tynan\Documents\layer.bot\nfts\#2889,#2889,1167930,D786A9C,e69ec338910ecc67,Stripz,8a8b50eb5a579e61,0.0111,Tee,e79c6196c936d924,0.0193,Say Aaah,e4ce9b3167646623,0.0143,Striped,b632c1c9c91ececc,0.0248,Average,ed6c92926d6c9293,0.5773,6292.508094556562,0.005,OEM,5844,"Chopzy#2889 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2890,C:\Users\Tynan\Documents\layer.bot\nfts\#2890,#2890,921751,EC419661,923d4b2d713ec427,Glow,94906bcf669c3a72,0.0094,Tee,bfc02f30c22db2cb,0.0148,Big Grin,e4ce9b31656c64c3,0.0067,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,360902.4069033366,0.005,OEM,5844,"Chopzy#2890 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2891,C:\Users\Tynan\Documents\layer.bot\nfts\#2891,#2891,1931801,67E9D694,c0a43b69f3668f61,Curlies,d4952a662d3a3da9,0.0138,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965663493,0.0177,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,2994.219112934694,0.005,OEM,5844,"Chopzy#2891 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
2892,C:\Users\Tynan\Documents\layer.bot\nfts\#2892,#2892,1341678,5F654B8C,b2cc1be179c62d31,Glow,94906ac57f943e33,0.0111,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71650e609f,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,65719.38500642296,0.005,OEM,5844,"Chopzy#2892 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2893,C:\Users\Tynan\Documents\layer.bot\nfts\#2893,#2893,1236416,7194A4F,b1c41bf13ce63d30,Glow,94906ac57f943e33,0.0111,Tin,bdc23fe4c22dd248,0.218,Tats,e4ce9b392c66309b,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3722.542680945835,0.005,OEM,5844,"Chopzy#2893 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2894,C:\Users\Tynan\Documents\layer.bot\nfts\#2894,#2894,1370216,B7C7CBFC,b3cc1fc839622ce6,Glow,80ff26c936996897,0.0116,Tattoo,bdc23fa4c22dd249,0.0213,Big Grin,e4869b39613626cf,0.007,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,149.32772657495954,0.005,OEM,5844,"Chopzy#2894 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2895,C:\Users\Tynan\Documents\layer.bot\nfts\#2895,#2895,1693633,155E42A,a4f316d29e862d69,Glow,bffb448856a84897,0.0128,Tee,bdc22db2c92d32c3,0.0407,Smiley,e4c69b396166649b,0.0117,Cowboy,ad69c3c2969c3c69,0.0152,Bent,ed24929b6d64929b,0.0211,3702.60663507109,0.005,OEM,5844,"Chopzy#2895 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2896,C:\Users\Tynan\Documents\layer.bot\nfts\#2896,#2896,1029661,84D500DF,a4c31bd16de64d34,Solid,89ad03a50dc727cf,0.0103,Tee,bfc02fb0ca2df209,0.0161,Bummed,e4ce9b396c2624cd,0.0053,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,165008.40409145874,0.005,OEM,5844,"Chopzy#2896 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2897,C:\Users\Tynan\Documents\layer.bot\nfts\#2897,#2897,1150850,102C512A,acc23dd339c64933,Solid,88ed770a886f66c6,0.0106,Tee,add23dc219e68b34,0.0223,Widget,e48e9b31c7646633,0.007,Lids,e1619e9e9e9e2161,0.0127,Average,ed6c92926d6c9293,0.5773,12867.34235826423,0.005,OEM,5844,"Chopzy#2897 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2898,C:\Users\Tynan\Documents\layer.bot\nfts\#2898,#2898,1474120,3D34BEED,e4cc9bd03c6619b3,Stripez,8ad02cf9c44bec3b,0.0123,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396d2626c9,0.006,Beanie,bc34c3c31c3cc3d3,0.0138,Flames,ed6c92926d6d9292,0.0884,305708.1687418895,0.005,OEM,5844,"Chopzy#2898 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
